TICKER,node_i,node_j,Investor_ID_i,Investor_ID_j,manager_i,manager_j,MI_ip,MI_jp,TE_ip,TE_jp,overlap_first_date,overlap_last_date,number_of_days,active_days_i,active_days_j,MI_ij,TE_ij
BBVA,24,26,18157,18146,300000.0,1.0,0.000698,0.004401,0.000583,-0.007515999999999998,2003-03-17,2007-07-02,1568,60,58,0.033276401879410215,0.0
BBVA,24,27,18157,18145,300000.0,1.0,0.000698,0.004444,0.000583,-0.0074870000000000015,2003-03-17,2007-07-02,1568,60,60,0.03375660058534709,0.0
BBVA,24,28,18157,18144,300000.0,1.0,0.000698,0.004222,0.000583,-0.006695,2003-03-17,2007-07-02,1568,60,60,0.03375660058534709,0.0
BBVA,24,41,18157,15956,300000.0,742.0,0.000698,0.0054340000000000005,0.000583,-0.000355,2003-03-17,2007-02-20,1436,58,53,0.005733053328966221,0.0
BBVA,24,67,18157,10795,300000.0,300000.0,0.000698,0.003828,0.000583,-0.002729,2003-03-17,2005-11-02,961,47,61,0.11671839643185207,0.0
BBVA,24,81,18157,9191,300000.0,349.0,0.000698,0.018564,0.000583,-0.00732,2003-03-17,2007-02-27,1443,58,37,0.0,-0.010537339165745296
BBVA,24,94,18157,5132,300000.0,1.0,0.000698,0.003771,0.000583,-0.001844,2003-03-17,2005-12-20,1009,48,66,0.0747899031590554,0.0
BBVA,24,108,18157,2412,300000.0,,0.000698,0.019582,0.000583,0.001128,2003-03-17,2006-03-09,1088,48,21,0.0,0.011302745637801957
BBVA,25,26,18156,18146,300000.0,1.0,0.001559,0.004401,-0.001351,-0.007515999999999998,2003-03-17,2007-09-26,1654,84,59,0.08161676226298385,0.0
BBVA,25,27,18156,18145,300000.0,1.0,0.001559,0.004444,-0.001351,-0.0074870000000000015,2003-03-17,2007-09-26,1654,84,61,0.08349029585250052,0.0
BBVA,25,28,18156,18144,300000.0,1.0,0.001559,0.004222,-0.001351,-0.006695,2003-03-17,2007-09-26,1654,84,61,0.08349029585250052,0.0
BBVA,25,67,18156,10795,300000.0,300000.0,0.001559,0.003828,-0.001351,-0.002729,2003-03-17,2005-11-02,961,57,61,0.23167876135694385,0.0
BBVA,25,94,18156,5132,300000.0,1.0,0.001559,0.003771,-0.001351,-0.001844,2003-03-17,2005-12-20,1009,61,66,0.15317211683653692,0.0
BBVA,26,27,18146,18145,1.0,1.0,0.004401,0.004444,-0.007515999999999998,-0.0074870000000000015,2000-01-05,2007-09-26,2821,103,106,0.2126865499692867,0.0
BBVA,26,28,18146,18144,1.0,1.0,0.004401,0.004222,-0.007515999999999998,-0.006695,2000-01-05,2007-09-26,2821,103,107,0.21102868736909047,0.0
BBVA,26,65,18146,11111,1.0,726.0,0.004401,0.008511,-0.007515999999999998,0.003412,2004-11-09,2007-09-13,1038,32,60,0.00741934248252823,0.0
BBVA,26,67,18146,10795,1.0,300000.0,0.004401,0.003828,-0.007515999999999998,-0.002729,2003-02-27,2005-11-02,979,41,62,0.066316354947493,0.0
BBVA,26,89,18146,6873,1.0,707.0,0.004401,0.013712,-0.007515999999999998,0.001709,2000-02-07,2005-12-09,2132,85,76,0.005753261475836964,0.0
BBVA,26,94,18146,5132,1.0,1.0,0.004401,0.003771,-0.007515999999999998,-0.001844,2000-01-05,2005-12-20,2176,85,128,0.12092116257219493,0.0
BBVA,27,28,18145,18144,1.0,1.0,0.004444,0.004222,-0.0074870000000000015,-0.006695,2000-01-05,2007-09-26,2821,106,107,0.22397900591783285,0.0
BBVA,27,65,18145,11111,1.0,726.0,0.004444,0.008511,-0.0074870000000000015,0.003412,2004-11-09,2007-09-13,1038,32,60,0.00741934248252823,0.0
BBVA,27,67,18145,10795,1.0,300000.0,0.004444,0.003828,-0.0074870000000000015,-0.002729,2003-02-27,2005-11-02,979,43,62,0.06154264297127063,0.0
BBVA,27,89,18145,6873,1.0,707.0,0.004444,0.013712,-0.0074870000000000015,0.001709,2000-02-07,2005-12-09,2132,88,76,0.005594116084333472,0.0
BBVA,27,94,18145,5132,1.0,1.0,0.004444,0.003771,-0.0074870000000000015,-0.001844,2000-01-05,2005-12-20,2176,88,128,0.1209625458065104,0.0
BBVA,28,65,18144,11111,1.0,726.0,0.004222,0.008511,-0.006695,0.003412,2004-11-09,2007-09-13,1038,32,60,0.00741934248252823,0.0
BBVA,28,67,18144,10795,1.0,300000.0,0.004222,0.003828,-0.006695,-0.002729,2003-02-27,2005-11-02,979,43,62,0.06154264297127063,0.0
BBVA,28,89,18144,6873,1.0,707.0,0.004222,0.013712,-0.006695,0.001709,2000-02-07,2005-12-09,2132,89,76,0.005546482384227143,0.0
BBVA,28,94,18144,5132,1.0,1.0,0.004222,0.003771,-0.006695,-0.001844,2000-01-05,2005-12-20,2176,89,128,0.12326944658658542,0.0
BBVA,29,77,18139,10357,599.0,726.0,0.004176,0.018014,-0.003699,-0.010185,2002-02-05,2005-09-26,1329,71,165,0.012110543191160462,0.0
BBVA,29,105,18139,2963,599.0,1.0,0.004176,0.030035000000000006,-0.003699,-0.004837,2000-10-09,2007-07-23,2478,119,255,0.005040004423854591,0.0
BBVA,30,45,17930,15590,,,0.007562,0.0044280000000000005,-0.003602,-0.00178,2000-08-24,2005-09-26,1859,38,45,0.005577796267601284,0.0
BBVA,30,62,17930,11513,,1658.0,0.007562,0.025183,-0.003602,-0.000207,2004-02-09,2007-10-02,1331,22,60,0.0,-0.009130727124186808
BBVA,30,69,17930,10781,,627.0,0.007562,0.021572,-0.003602,0.005661,2003-01-17,2007-10-02,1719,27,92,0.003908968440412662,0.0
BBVA,30,73,17930,10627,,849.0,0.007562,0.003274,-0.003602,-0.005142,2002-10-22,2007-09-10,1784,24,58,0.003924650468866916,0.0
BBVA,30,79,17930,10252,,671.0,0.007562,0.0069310000000000005,-0.003602,-0.003179,2001-07-25,2007-08-13,2210,33,78,0.0051242872487452075,0.0
BBVA,30,81,17930,9191,,349.0,0.007562,0.018564,-0.003602,-0.00732,2000-08-24,2007-02-27,2378,39,73,0.003209031862279292,0.0
BBVA,30,92,17930,6198,,349.0,0.007562,0.01021,-0.003602,-0.0052450000000000005,2000-08-24,2007-10-02,2595,45,51,0.0047291800342525005,0.0
BBVA,30,98,17930,4083,,596.0,0.007562,0.015465,-0.003602,-0.005568,2000-08-24,2005-01-31,1621,28,54,0.0058539565645577074,0.00788554794029857
BBVA,30,109,17930,2300,,798.0,0.007562,0.019214,-0.003602,0.001306,2001-05-30,2007-09-26,2310,38,75,0.003703868907906031,0.0
BBVA,31,32,17837,17719,599.0,,0.011928,0.00137,-0.010366,-0.005895,2002-03-25,2005-09-26,1281,54,44,0.00943934895354312,0.0
BBVA,31,73,17837,10627,599.0,849.0,0.011928,0.003274,-0.010366,-0.005142,2002-10-22,2006-07-24,1371,45,49,0.0,0.011344390553207656
BBVA,31,76,17837,10510,599.0,712.0,0.011928,0.024621,-0.010366,-0.010238,2002-07-01,2006-07-24,1484,48,127,0.011159343912445784,0.0
BBVA,31,81,17837,9191,599.0,349.0,0.011928,0.018564,-0.010366,-0.00732,2002-03-25,2006-07-24,1582,56,49,0.00515842434256889,0.0
BBVA,32,45,17719,15590,,,0.00137,0.0044280000000000005,-0.005895,-0.00178,2000-06-06,2005-09-26,1938,44,45,0.003083736858016156,0.0
BBVA,32,82,17719,9176,,501.0,0.00137,0.014493,-0.005895,-0.003899,2000-06-06,2005-09-26,1938,44,72,0.003540428246915281,-0.007636459662395146
BBVA,32,109,17719,2300,,798.0,0.00137,0.019214,-0.005895,0.001306,2001-05-30,2005-09-26,1580,44,73,0.004935990672554588,0.0
