TICKER,node_i,node_j,Investor_ID_i,Investor_ID_j,manager_i,manager_j,MI_ip,MI_jp,TE_ip,TE_jp,overlap_first_date,overlap_last_date,number_of_days,active_days_i,active_days_j,MI_ij,TE_ij
TEF,12,356,18348,4697,1.0,671.0,0.0020329999999999997,0.007873999999999999,-0.004249,-0.008832,2000-06-20,2004-03-12,1361,421,44,0.0,0.014785224061327745
TEF,12,366,18348,4067,1.0,1.0,0.0020329999999999997,0.006429000000000001,-0.004249,-0.003991,2002-01-24,2004-03-12,778,92,26,0.02166924476905879,0.0
TEF,12,367,18348,4066,1.0,596.0,0.0020329999999999997,0.022743,-0.004249,-0.010302,2001-12-12,2004-03-12,821,116,85,0.03068417163643462,0.0
TEF,12,376,18348,2956,1.0,798.0,0.0020329999999999997,0.00143,-0.004249,-0.0019190000000000001,2001-07-13,2004-03-12,973,212,86,0.02284986940068512,0.0
TEF,12,381,18348,2551,1.0,,0.0020329999999999997,0.0011539999999999999,-0.004249,-0.0015119999999999999,2002-03-12,2004-03-12,731,59,37,0.029629687671192964,0.0
TEF,12,386,18348,2404,1.0,570.0,0.0020329999999999997,0.018536,-0.004249,-0.005122,2001-10-11,2003-12-01,781,155,53,0.03313851435740616,0.047850845210519216
TEF,13,16,18344,18334,823.0,1.0,0.003173,0.024369,-0.004764,-0.056837,2000-03-03,2000-12-21,293,60,106,0.08055243839131718,0.0
TEF,13,20,18344,18322,823.0,1.0,0.003173,0.004181,-0.004764,-0.009537,2000-01-28,2003-06-11,1230,83,576,0.014594941879478619,0.0
TEF,13,22,18344,18317,823.0,1.0,0.003173,0.006823,-0.004764,-0.0023710000000000003,2000-01-28,2003-06-11,1230,83,244,0.06008856701919951,0.0
TEF,13,43,18344,18177,823.0,1.0,0.003173,0.01068,-0.004764,-0.004954999999999999,2000-01-28,2003-06-11,1230,83,65,0.015972365194572468,0.0
TEF,13,75,18344,17378,823.0,789.0,0.003173,0.005939,-0.004764,-0.00028199999999999997,2000-01-28,2003-06-11,1230,83,60,0.03898734898779365,0.025076802815828008
TEF,13,100,18344,16178,823.0,697.0,0.003173,0.012575,-0.004764,-3.5e-05,2000-06-21,2003-06-11,1085,26,56,0.0,-0.01943466881776209
TEF,13,174,18344,14737,823.0,1.0,0.003173,0.003995,-0.004764,-0.006255,2000-01-28,2003-06-11,1230,83,28,0.01311025126477646,0.0
TEF,13,185,18344,14478,823.0,1.0,0.003173,0.001379,-0.004764,-0.000599,2000-01-28,2003-06-11,1230,83,51,0.03317929393539785,0.0
TEF,13,263,18344,8957,823.0,523.0,0.003173,0.008854,-0.004764,-0.0038350000000000003,2000-04-03,2003-06-11,1164,63,46,0.01605473801913869,0.0
TEF,13,270,18344,8570,823.0,1.0,0.003173,0.006411,-0.004764,-0.007958,2000-05-17,2003-06-11,1120,41,75,0.02203261363570616,0.0
TEF,13,295,18344,7488,823.0,853.0,0.003173,0.0048270000000000006,-0.004764,0.029197000000000008,2000-01-28,2001-02-16,385,65,49,0.03736120288162992,0.0
TEF,13,319,18344,6159,823.0,,0.003173,0.006954999999999999,-0.004764,-0.032978,2000-01-28,2000-11-23,300,61,46,0.04837785694397263,0.0
TEF,13,326,18344,5991,823.0,523.0,0.003173,0.015463,-0.004764,-0.004213000000000001,2000-01-28,2003-06-11,1230,83,118,0.017009943298657626,0.0
TEF,13,334,18344,5686,823.0,673.0,0.003173,0.000202,-0.004764,0.005176,2000-01-28,2003-06-11,1230,83,30,0.012762992305289851,0.015751238313824037
TEF,13,346,18344,5302,823.0,534.0,0.003173,0.008221,-0.004764,0.003558,2000-01-28,2003-06-11,1230,83,76,0.018823056785965388,0.0
TEF,14,20,18342,18322,1.0,1.0,0.011506,0.004181,-0.035499,-0.009537,2000-01-05,2000-11-10,310,76,189,0.05508442331962272,0.0
TEF,15,373,18335,3009,1616.0,570.0,0.011519,0.007704000000000002,0.00264,-0.0078010000000000015,2004-10-22,2007-10-03,1076,94,44,0.02248582715438613,0.0
TEF,16,18,18334,18332,1.0,1.0,0.024369,0.014349,-0.056837,-0.041819999999999996,2000-03-03,2000-12-13,285,103,103,0.1775996744997014,0.0
TEF,16,335,18334,5681,1.0,853.0,0.024369,0.06963899999999999,-0.056837,-0.03486,2000-04-05,2000-12-21,260,104,67,0.07759397990102786,0.0
TEF,17,20,18333,18322,608.0,1.0,0.001704,0.004181,-0.0023710000000000003,-0.009537,2000-06-07,2007-08-10,2620,447,1089,0.016817267462497114,0.0
TEF,17,21,18333,18321,608.0,1.0,0.001704,0.018418,-0.0023710000000000003,-0.004526,2000-06-07,2005-10-11,1952,442,629,0.1141643335989278,0.0
TEF,17,22,18333,18317,608.0,1.0,0.001704,0.006823,-0.0023710000000000003,-0.0023710000000000003,2000-06-07,2003-06-12,1100,422,163,0.0,-0.04117407040616379
TEF,17,24,18333,18248,608.0,1.0,0.001704,0.005627,-0.0023710000000000003,-0.00182,2000-06-07,2007-08-10,2620,447,93,0.01574791378951786,0.0
TEF,17,25,18333,18247,608.0,1.0,0.001704,0.004145,-0.0023710000000000003,0.0017100000000000001,2000-06-07,2007-08-10,2620,447,85,0.006959524042375521,0.0
TEF,17,26,18333,18246,608.0,1.0,0.001704,0.008844,-0.0023710000000000003,-0.007086,2000-06-07,2007-08-10,2620,447,73,0.009647482310191509,0.0
TEF,17,40,18333,18187,608.0,1.0,0.001704,0.000653,-0.0023710000000000003,0.002448,2000-06-07,2005-06-21,1840,437,47,0.01626910358584488,0.010687830433682531
TEF,17,55,18333,18086,608.0,599.0,0.001704,0.005337,-0.0023710000000000003,-0.002768,2000-11-03,2007-07-03,2433,389,61,0.025582525882307063,0.021501895709222292
TEF,17,59,18333,18003,608.0,599.0,0.001704,0.012754000000000001,-0.0023710000000000003,-0.004963,2000-06-19,2006-05-31,2172,446,88,0.020651520940796947,0.014870196384080075
TEF,17,60,18333,17930,608.0,631.0,0.001704,0.012934000000000001,-0.0023710000000000003,-0.00399,2000-06-07,2007-08-02,2612,446,95,0.0,0.013128524292408373
TEF,17,61,18333,17837,608.0,599.0,0.001704,0.0034909999999999997,-0.0023710000000000003,0.000805,2002-01-07,2007-08-10,2041,137,51,0.016241947346234974,0.0
TEF,17,73,18333,17461,608.0,421.0,0.001704,0.012209999999999999,-0.0023710000000000003,-0.01132,2000-06-07,2006-09-28,2304,446,84,0.007819650407758602,0.011486319725675842
TEF,17,76,18333,17351,608.0,853.0,0.001704,0.008329000000000001,-0.0023710000000000003,-0.002569,2000-06-07,2007-06-15,2564,446,72,0.008520118555169013,0.0
TEF,17,80,18333,17022,608.0,599.0,0.001704,0.025679,-0.0023710000000000003,-0.014374000000000001,2001-11-30,2006-04-28,1610,155,82,0.030723910828474917,0.02005400425830156
TEF,17,84,18333,16940,608.0,599.0,0.001704,0.0031030000000000003,-0.0023710000000000003,-0.001832,2001-08-01,2006-10-26,1912,231,60,0.01920387496090121,0.0
TEF,17,88,18333,16843,608.0,671.0,0.001704,0.00519,-0.0023710000000000003,0.004693,2001-03-20,2006-10-12,2032,317,50,0.008958860024035224,0.0
TEF,17,90,18333,16841,608.0,627.0,0.001704,0.019933000000000003,-0.0023710000000000003,-0.004782,2001-06-14,2005-01-25,1321,255,158,0.014194101275043253,0.0
TEF,17,93,18333,16818,608.0,731.0,0.001704,0.000799,-0.0023710000000000003,-0.0027660000000000002,2001-03-12,2006-04-18,1863,320,55,0.009007685485041337,0.0
TEF,17,94,18333,16765,608.0,674.0,0.001704,0.006808,-0.0023710000000000003,-0.002001,2001-01-26,2007-07-13,2359,349,71,0.026162913136417026,0.02052227170838025
TEF,17,98,18333,16433,608.0,2053.0,0.001704,0.00815,-0.0023710000000000003,1.8e-05,2001-06-12,2007-07-11,2220,266,140,0.03265482297528309,0.0
TEF,17,100,18333,16178,608.0,697.0,0.001704,0.012575,-0.0023710000000000003,-3.5e-05,2000-06-21,2005-07-21,1856,438,58,0.014902144159867048,0.0
TEF,17,101,18333,16174,608.0,849.0,0.001704,0.0057810000000000005,-0.0023710000000000003,-0.001448,2000-10-03,2006-02-09,1955,399,57,0.0,0.01185465676003934
